"","JepID","name_minus_authors","nativity","family","genus","species","species_author","infraspecific_rank","infraspecific_epithet","infraspecific_author","name_plus_authors","expanded_name","synonyms","common","TJM1TJM2","major_clade","endemicity","Notes","SDendemic","SDendemictype","Section6Species","scientificNameAuthorship","CPCNumber","In_National_Collection","TargetID","SpeciesNameonList","CoordinatingInstitution","SecondaryInstitution","TargetOccurrences","TargetDate","TargetStatus","binomial","SppCount","SppID","infraSpp","Reassign","InfraType","nameOnPhylogeny"
"6997","5500","Phacelia_cicutaria_var._cicutaria","NATIVE","BORAGINACEAE","Phacelia","cicutaria","Greene","var.","cicutaria","","Phacelia cicutaria Greene var. cicutaria","","syn: Phacelia hispida (A. Gray) A. Gray var. cicutaria (Greene) J.F. Macbr.; syn: Phacelia hispida (A. Gray) A. Gray subvar. cicutaria Brand","","TJM1","EUDICOTS",-1,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Phacelia_cicutaria",3,2,"Phacelia_cicutaria_var._cicutaria, Phacelia_cicutaria_var._hispida","No","var.","Phacelia_cicutaria_var._cicutaria"
"6998","5501","Phacelia_cicutaria_var._hispida","NATIVE","BORAGINACEAE","Phacelia","cicutaria","Greene","var.","hispida","(A. Gray) J.T. Howell","Phacelia cicutaria Greene var. hispida (A. Gray) J.T. Howell","","syn: Phacelia ramosissima Douglas ex Lehmann var. hispida A. Gray; syn: Phacelia eximia Eastwood; syn: Phacelia cicutaria subsp. hispida (A. Gray) R.M. Beauchamp; syn: Phacelia cicutaria Greene var. eximia (Eastwood) J.T. Howell; syn: Phacelia hispida (A. Gray) A. Gray var. eximia (Eastwood) J.W. Voss","","TJM1","EUDICOTS",0,"",0,"",0,"(A. Gray) J.T. Howell",NA,0,NA,"","","","","","","Phacelia_cicutaria",3,3,"Phacelia_cicutaria_var._cicutaria, Phacelia_cicutaria_var._hispida","No","var.","Phacelia_cicutaria_var._hispida"
"6999","5502","Phacelia_ciliata","NATIVE","BORAGINACEAE","Phacelia","ciliata","Benth.","","","","Phacelia ciliata Benth.","","syn: Phacelia acanthominthoides Elmer","","TJM1","EUDICOTS",0,"",0,"",0,"Benth.",NA,0,NA,"","","","","","","Phacelia_ciliata",2,2,"Phacelia_ciliata_var._opaca","Yes","var.","Phacelia_ciliata_var._ciliata"
"7000","5503","Phacelia_coerulea","NATIVE","BORAGINACEAE","Phacelia","coerulea","Greene","","","","Phacelia coerulea Greene","","","SKY-BLUE PHACELIA (Group 3)","TJM1","EUDICOTS",0,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Phacelia_coerulea",1,1,"","No",NA,"Phacelia_coerulea"
"7001","5504","Phacelia_congdonii","NATIVE","BORAGINACEAE","Phacelia","congdonii","Greene","","","","Phacelia congdonii Greene","","syn: Phacelia divaricata (Benth.) A. Gray var. congdonii (Greene) Munz; syn: Phacelia humilis Torr. ex A. Gray var. congdonii (Greene) J.F. Macbride","","TJM1","EUDICOTS",-1,"",0,"",0,"Greene",11110,0,NA,"","","","","","","Phacelia_congdonii",1,1,"","No",NA,"Phacelia_congdonii"
"7002","5505","Phacelia_cookei","NATIVE","BORAGINACEAE","Phacelia","cookei","Constance & Heckard","","","","Phacelia cookei Constance & Heckard","","","COOKE'S PHACELIA (Group 3)","TJM1","EUDICOTS",-1,"",0,"",0,"Constance & Heckard",3347,-1,353,"Phacelia cookei","CNPS","","Shasta-Trinity NF","2017","","Phacelia_cookei",1,1,"","No",NA,"Phacelia_cookei"
"7003","5506","Phacelia_corymbosa","NATIVE","BORAGINACEAE","Phacelia","corymbosa","Jeps.","","","","Phacelia corymbosa Jeps.","","syn: Phacelia dasyphylla Greene ex J.F. Macbride var. ophitidis J.F. Macbride; syn: Phacelia magellanica (Lam.) Coville var. corymbosa (Jeps.) Jeps.","","TJM1","EUDICOTS",0,"",0,"",0,"Jeps.",NA,0,NA,"","","","","","","Phacelia_corymbosa",1,1,"","No",NA,"Phacelia_corymbosa"
"7004","5507","Phacelia_crenulata","NATIVE","BORAGINACEAE","Phacelia","crenulata","Torr. ex S. Watson","","","","Phacelia crenulata Torr. ex S. Watson","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Torr. ex S. Watson",NA,0,NA,"","","","","","","Phacelia_crenulata",4,1,"Phacelia_crenulata_var._ambigua, Phacelia_crenulata_var._crenulata, Phacelia_crenulata_var._minutiflora","Yes","var.","Phacelia_crenulata_var._crenulata"
"7005","5508","Phacelia_crenulata_var._ambigua","NATIVE","BORAGINACEAE","Phacelia","crenulata","Torr. ex S. Watson","var.","ambigua","(M.E. Jones) J.F. Macbr.","Phacelia crenulata Torr. ex S. Watson var. ambigua (M.E. Jones) J.F. Macbr.","","","","TJM1","EUDICOTS",0,"",0,"",0,"(M.E. Jones) J.F. Macbr.",NA,0,NA,"","","","","","","Phacelia_crenulata",4,2,"Phacelia_crenulata_var._ambigua, Phacelia_crenulata_var._crenulata, Phacelia_crenulata_var._minutiflora","No","var.","Phacelia_crenulata_var._ambigua"
"7006","5509","Phacelia_crenulata_var._crenulata","NATIVE","BORAGINACEAE","Phacelia","crenulata","S. Watson","var.","crenulata","","Phacelia crenulata S. Watson var. crenulata","","syn: Phacelia crenulata var. funerea J.W. Voss ex Munz","","TJM1","EUDICOTS",0,"",0,"",0,"S. Watson",NA,0,NA,"","","","","","","Phacelia_crenulata",4,3,"Phacelia_crenulata_var._ambigua, Phacelia_crenulata_var._crenulata, Phacelia_crenulata_var._minutiflora","No","var.","Phacelia_crenulata_var._crenulata"
"7007","5510","Phacelia_crenulata_var._minutiflora","NATIVE","BORAGINACEAE","Phacelia","crenulata","S. Watson","var.","minutiflora","(J.W. Voss ex Munz) Jeps.","Phacelia crenulata S. Watson var. minutiflora (J.W. Voss ex Munz) Jeps.","","syn: Phacelia minutiflora J.W. Voss ex Munz; syn: Phacelia ambigua M.E. Jones var. minutiflora (J.W. Voss ex Munz) N.D. Atwood","","TJM1","EUDICOTS",0,"",0,"",0,"(J.W. Voss ex Munz) Jeps.",NA,0,NA,"","","","","","","Phacelia_crenulata",4,4,"Phacelia_crenulata_var._ambigua, Phacelia_crenulata_var._crenulata, Phacelia_crenulata_var._minutiflora","No","var.","Phacelia_crenulata_var._minutiflora"
"7008","5511","Phacelia_cryptantha","NATIVE","BORAGINACEAE","Phacelia","cryptantha","Greene","","","","Phacelia cryptantha Greene","","syn: Phacelia cryptantha var. derivata J.W. Voss; syn: Phacelia eremica Jeps.; syn: Phacelia hispida (A. Gray) A. Gray var. brachyantha Coville","","TJM1","EUDICOTS",0,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Phacelia_cryptantha",1,1,"","No",NA,"Phacelia_cryptantha"
"7009","5512","Phacelia_curvipes","NATIVE","BORAGINACEAE","Phacelia","curvipes","Torr. ex S. Watson","","","","Phacelia curvipes Torr. ex S. Watson","","","","TJM1","EUDICOTS",0,"",0,"",0,"Torr. ex S. Watson",NA,0,NA,"","","","","","","Phacelia_curvipes",1,1,"","No",NA,"Phacelia_curvipes"
"7010","5513","Phacelia_davidsonii","NATIVE","BORAGINACEAE","Phacelia","davidsonii","A. Gray","","","","Phacelia davidsonii A. Gray","","syn: Phacelia curvipes var. macrantha (Parish) Munz; syn: Phacelia aldersonii Greene; syn: Phacelia nemophiloides Greene; syn: Phacelia pratensis A. Heller; syn: Phacelia curvipes Torr. var. davidsonii (A. Gray) Brand; syn: Phacelia curvipes Torr. var. pratensis (A. Heller) Brand; syn: Phacelia davidsonii A. Gray var. macrantha Parish","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Phacelia_davidsonii",1,1,"","No",NA,"Phacelia_davidsonii"
"7011","5514","Phacelia_distans","NATIVE","BORAGINACEAE","Phacelia","distans","Benth.","","","","Phacelia distans Benth.","","syn: Phacelia cinerea Eastw. ex J.F. Macbr.; syn: Phacelia alvordensis M.E. Jones; syn: Phacelia ammophila Greene ex Brand; syn: Phacelia arthuri Greene; syn: Phacelia conmixta Greene; syn: Phacelia leptostachya Greene; syn: Phacelia scabrella Greene; syn: Phacelia tenuifolia Harvey ex Torr.; syn: Phacelia distans Benth. var. australis Brand; syn: Phacelia distans var. scabrella Brand; syn: Phacelia tanacetifolia Benth. var. tenuifolia Torr.; syn: Phacelia distans subvar. ammophila (Greene) Brand; syn: Phacelia distans subvar. genuina Brand; syn: Phacelia distans Benth. subvar. leptostachya Brand","","TJM1","EUDICOTS",0,"",0,"",0,"Benth.",3345,0,NA,"","","","","","","Phacelia_distans",1,1,"","No",NA,"Phacelia_distans"
"7012","5515","Phacelia_divaricata","NATIVE","BORAGINACEAE","Phacelia","divaricata","(Benth.) A. Gray","","","","Phacelia divaricata (Benth.) A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"(Benth.) A. Gray",NA,0,NA,"","","","","","","Phacelia_divaricata",1,1,"","No",NA,"Phacelia_divaricata"
"7013","5516","Phacelia_douglasii","NATIVE","BORAGINACEAE","Phacelia","douglasii","(Benth.) Torr.","","","","Phacelia douglasii (Benth.) Torr.","","syn: Eutoca douglasii Benth.","","TJM1","EUDICOTS",-1,"",0,"",0,"(Benth.) Torr.",NA,0,NA,"","","","","","","Phacelia_douglasii",1,1,"","No",NA,"Phacelia_douglasii"
"7014","5517","Phacelia_egena","NATIVE","BORAGINACEAE","Phacelia","egena","(Brand) J.T. Howell","","","","Phacelia egena (Brand) J.T. Howell","","syn: Phacelia magellanica (Lam.) Coville f. egena Brand; syn: Phacelia californica Cham. var. egena (Brand) Dundas","","TJM1","EUDICOTS",-1,"",0,"",0,"(Brand) J.T. Howell",NA,0,NA,"","","","","","","Phacelia_egena",1,1,"","No",NA,"Phacelia_egena"
"7015","5518","Phacelia_eisenii","NATIVE","BORAGINACEAE","Phacelia","eisenii","Brandegee","","","","Phacelia eisenii Brandegee","","syn: Phacelia minima J.F. Macbr.","","TJM1","EUDICOTS",-1,"",0,"",0,"Brandegee",NA,0,NA,"","","","","","","Phacelia_eisenii",1,1,"","No",NA,"Phacelia_eisenii"
"7016","5519","Phacelia_exilis","NATIVE","BORAGINACEAE","Phacelia","exilis","(A. Gray) G.J. Lee","","","","Phacelia exilis (A. Gray) G.J. Lee","","syn: Phacelia mohavensis A. Gray var. exilis A. Gray","TRANSVERSE RANGE PHACELIA (Group 3)","TJM1","EUDICOTS",-1,"",0,"",0,"(A. Gray) G.J. Lee",8737,0,914,"Phacelia exilis","SBBG","","","2018","","Phacelia_exilis",1,1,"","No",NA,"Phacelia_exilis"
"7017","5520","Phacelia_floribunda","NATIVE","BORAGINACEAE","Phacelia","floribunda","Greene","","","","Phacelia floribunda Greene","","syn: Phacelia phyllomanica A. Gray var. interrupta A. Gray","MANY-FLOWERED PHACELIA (Group 2)","TJM1","EUDICOTS",0,"",0,"",0,"Greene",3353,0,NA,"","","","","","","Phacelia_floribunda",1,1,"","No",NA,"Phacelia_floribunda"
"7018","5521","Phacelia_fremontii","NATIVE","BORAGINACEAE","Phacelia","fremontii","Torr.","","","","Phacelia fremontii Torr.","","syn: Phacelia brannanii Kellogg; syn: Phacelia hallii Brand","","TJM1","EUDICOTS",0,"",0,"",0,"Torr.",NA,0,NA,"","","","","","","Phacelia_fremontii",1,1,"","No",NA,"Phacelia_fremontii"
"7019","5522","Phacelia_glandulifera","NATIVE","BORAGINACEAE","Phacelia","glandulifera","Piper","","","","Phacelia glandulifera Piper","","syn: Phacelia luteopurpurea A. Nelson; syn: Phacelia ivesiana Torr. var. glandulifera (Piper) A. Nelson & J.F. Macbr.","","TJM1","EUDICOTS",0,"",0,"",0,"Piper",NA,0,NA,"","","","","","","Phacelia_glandulifera",1,1,"","No",NA,"Phacelia_glandulifera"
"7020","5523","Phacelia_grandiflora","NATIVE","BORAGINACEAE","Phacelia","grandiflora","(Benth.) A. Gray","","","","Phacelia grandiflora (Benth.) A. Gray","","syn: Eutoca grandiflora Benth.; syn: Cosmanthus grandiflorus (Benth.) A.DC. ex DC.; syn: Eutoca speciosa Nutt.","","TJM1","EUDICOTS",0,"",0,"",0,"(Benth.) A. Gray",11123,0,NA,"","","","","","","Phacelia_grandiflora",1,1,"","No",NA,"Phacelia_grandiflora"
"7021","5524","Phacelia_greenei","NATIVE","BORAGINACEAE","Phacelia","greenei","J.T. Howell","","","","Phacelia greenei J.T. Howell","","","SCOTT VALLEY PHACELIA (Group 3)","TJM1","EUDICOTS",-1,"",0,"",0,"J.T. Howell",3356,0,NA,"","","","","","","Phacelia_greenei",1,1,"","No",NA,"Phacelia_greenei"
"7022","5525","Phacelia_grisea","NATIVE","BORAGINACEAE","Phacelia","grisea","A. Gray","","","","Phacelia grisea A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",11124,0,NA,"","","","","","","Phacelia_grisea",1,1,"","No",NA,"Phacelia_grisea"
"7023","5526","Phacelia_gymnoclada","NATIVE","BORAGINACEAE","Phacelia","gymnoclada","Torr. ex S. Watson","","","","Phacelia gymnoclada Torr. ex S. Watson","","syn: Phacelia crassifolia Torr. ex S. Watson","NAKED-STEMMED PHACELIA (Group 3)","TJM1","EUDICOTS",0,"",0,"",0,"Torr. ex S. Watson",NA,0,NA,"","","","","","","Phacelia_gymnoclada",1,1,"","No",NA,"Phacelia_gymnoclada"
"7024","5527","Phacelia_hastata","NATIVE","BORAGINACEAE","Phacelia","hastata","Douglas ex Lehm.","","","","Phacelia hastata Douglas ex Lehm.","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Douglas ex Lehm.",NA,0,NA,"","","","","","","Phacelia_hastata",3,1,"Phacelia_hastata_var._compacta, Phacelia_hastata_var._hastata","Yes","var.","Phacelia_hastata_var._hastata"
"7025","5528","Phacelia_hastata_var._compacta","NATIVE","BORAGINACEAE","Phacelia","hastata","Douglas ex Lehm.","var.","compacta","(Brand) Cronquist","Phacelia hastata Douglas ex Lehm. var. compacta (Brand) Cronquist","","syn: Phacelia hastata subsp. compacta (Brand) Heckard; syn: Phacelia frigida Greene subsp. dasyphylla (Greene ex J.F. Macbr.) Heckard; syn: Phacelia frigida Greene subsp. frigida; syn: Phacelia magellanica (Lam.) Coville f. compacta Brand; syn: Phacelia compacta (Brand) J.T. Howell; syn: Phacelia dasyphylla J.F. Macbr.; syn: Phacelia frigida Greene; syn: Phacelia hastata var. dasyphylla (J.F. Macbr.) Kartesz & Gandhi; syn: Phacelia heterophylla Pursh var. compacta (Greene) Jeps.; syn: Phacelia heterophylla var. dasyphylla (J.F. Macbr.) Jeps.; syn: Phacelia heterophylla var. frigida (Greene) Jeps.; syn: Phacelia heterophylla var. pygmaea Jeps.; syn: Phacelia leucophylla Torr. var. compacta J.F. Macbr.; syn: Phacelia magellanica (Lam.) Coville var. frigida (Greene) Jeps.; syn: Phacelia mutabilis Greene var. frigida (Greene) G.N. Jones","","TJM2","EUDICOTS",0,"",0,"",0,"(Brand) Cronquist",NA,0,NA,"","","","","","","Phacelia_hastata",3,2,"Phacelia_hastata_var._compacta, Phacelia_hastata_var._hastata","No","var.","Phacelia_hastata_var._compacta"
"7026","5529","Phacelia_hastata_var._hastata","NATIVE","BORAGINACEAE","Phacelia","hastata","Douglas ex Lehm.","var.","hastata","","Phacelia hastata Douglas ex Lehm. var. hastata","","syn: Phacelia hastata subsp. hastata; syn: Phacelia oreopola subsp. simulans Heckard; syn: Phacelia alpina Rydb.; syn: Phacelia biennis A. Nelson; syn: Phacelia burkei Rydb.; syn: Phacelia canescens Nutt.; syn: Phacelia leucophylla Torr.; syn: Phacelia nervosa Rydb.; syn: Phacelia circinata Jacq. var. integrifolia Kuntze; syn: Phacelia hastata var. alpina (Rydb.) Cronquist; syn: Phacelia hastata var. leucophylla (Torr.) Cronquist; syn: Phacelia heterophylla Pursh var. alpina A. Nelson; syn: Phacelia leucophylla Torr. var. alpina Dundas; syn: Phacelia leucophylla Torr. var. suksdorfii J.F. Macbr.; syn: Phacelia magellanica (Lam.) Coville var. integrifolia (Kuntze) Kuntze; syn: Phacelia sericea (Graham) A. Gray var. biennis Brand","","TJM2","EUDICOTS",0,"",0,"",0,"Douglas ex Lehm.",11137,0,NA,"","","","","","","Phacelia_hastata",3,3,"Phacelia_hastata_var._compacta, Phacelia_hastata_var._hastata","No","var.","Phacelia_hastata_var._hastata"
"7027","5530","Phacelia_heterophylla_var._virgata","NATIVE","BORAGINACEAE","Phacelia","heterophylla","Pursh","var.","virgata","(Greene) R.D. Dorn","Phacelia heterophylla Pursh var. virgata (Greene) R.D. Dorn","","syn: Phacelia virgata Greene; syn: Phacelia monosperma A. Nelson; syn: Phacelia piersoniae L.O. Williams; syn: Phacelia heterophylla subsp. virgata (Greene) Heckard; syn: Phacelia californica Cham. var. virgata (Greene) Jeps.; syn: Phacelia californica Cham. var. rubacea Jeps.; syn: Phacelia virgata Greene var. ampliata Greene","","TJM2","EUDICOTS",0,"",0,"",0,"(Greene) R.D. Dorn",NA,0,NA,"","","","","","","Phacelia_heterophylla",1,1,"Phacelia_heterophylla_var._virgata","No","var.","Phacelia_heterophylla_var._virgata"
"7028","5531","Phacelia_hubbyi","NATIVE","BORAGINACEAE","Phacelia","hubbyi","(J.F. Macbr.) L.M. Garrison","","","","Phacelia hubbyi (J.F. Macbr.) L.M. Garrison","","syn: Phacelia cicutaria Greene var. hubbyi (J.F. Macbr.) J.T. Howell; syn: Phacelia hispida (A. Gray) A. Gray var. hubbyi J.F. Macbr.; syn: Phacelia tanacetifolia Benth. var. hubbyi (J.F. Macbr.) Jeps. & Hoover","","TJM2","EUDICOTS",-1,"",0,"",0,"(J.F. Macbr.) L.M. Garrison",NA,0,NA,"","","","","","","Phacelia_hubbyi",1,1,"","No",NA,"Phacelia_hubbyi"
"7029","5532","Phacelia_humilis","NATIVE","BORAGINACEAE","Phacelia","humilis","Torr. & A. Gray","","","","Phacelia humilis Torr. & A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Torr. & A. Gray",NA,0,NA,"","","","","","","Phacelia_humilis",3,1,"Phacelia_humilis_var._dudleyi, Phacelia_humilis_var._humilis","Yes","var.","Phacelia_humilis_var._humilis"
"7030","5533","Phacelia_humilis_var._dudleyi","NATIVE","BORAGINACEAE","Phacelia","humilis","Torr. & A. Gray","var.","dudleyi","J.T. Howell","Phacelia humilis Torr. & A. Gray var. dudleyi J.T. Howell","","","","TJM1","EUDICOTS",-1,"",0,"",0,"J.T. Howell",NA,0,NA,"","","","","","","Phacelia_humilis",3,2,"Phacelia_humilis_var._dudleyi, Phacelia_humilis_var._humilis","No","var.","Phacelia_humilis_var._dudleyi"
"7031","5534","Phacelia_humilis_var._humilis","NATIVE","BORAGINACEAE","Phacelia","humilis","Torr. & A. Gray","var.","humilis","","Phacelia humilis Torr. & A. Gray var. humilis","","","","TJM1","EUDICOTS",0,"",0,"",0,"Torr. & A. Gray",NA,0,NA,"","","","","","","Phacelia_humilis",3,3,"Phacelia_humilis_var._dudleyi, Phacelia_humilis_var._humilis","No","var.","Phacelia_humilis_var._humilis"
"7032","5535","Phacelia_hydrophylloides","NATIVE","BORAGINACEAE","Phacelia","hydrophylloides","Torr. ex A. Gray.","","","","Phacelia hydrophylloides Torr. ex A. Gray.","","","","TJM1","EUDICOTS",0,"",0,"",0,"Torr. ex A. Gray.",NA,0,NA,"","","","","","","Phacelia_hydrophylloides",1,1,"","No",NA,"Phacelia_hydrophylloides"
"7033","5536","Phacelia_imbricata","NATIVE","BORAGINACEAE","Phacelia","imbricata","Greene","","","","Phacelia imbricata Greene","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Phacelia_imbricata",4,1,"Phacelia_imbricata_var._bernardina, Phacelia_imbricata_var._imbricata, Phacelia_imbricata_var._patula","Yes","var.","Phacelia_imbricata_var._imbricata"
"7034","5537","Phacelia_imbricata_var._bernardina","NATIVE","BORAGINACEAE","Phacelia","imbricata","Greene","var.","bernardina","(Greene) Walden & R. Patt.","Phacelia imbricata Greene var. bernardina (Greene) Walden & R. Patt.","","syn: Phacelia virgata Greene var. (?) bernardina Greene; syn: Phacelia californica Cham. var. bernardina (Greene) Jeps.; syn: Phacelia imbricata subsp. bernardina (Greene) Heckard; syn: Phacelia imbricata subsp. imbricata sensu TJM2 (2012), in part","","TJM2","EUDICOTS",-1,"",0,"",0,"(Greene) Walden & R. Patt.",NA,0,NA,"","","","","","","Phacelia_imbricata",4,2,"Phacelia_imbricata_var._bernardina, Phacelia_imbricata_var._imbricata, Phacelia_imbricata_var._patula","No","var.","Phacelia_imbricata_var._bernardina"
"7035","5538","Phacelia_imbricata_var._imbricata","NATIVE","BORAGINACEAE","Phacelia","imbricata","Greene","var.","imbricata","","Phacelia imbricata Greene var. imbricata","","syn: Phacelia imbricata var. caudata Brand","","TJM2","EUDICOTS",-1,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Phacelia_imbricata",4,3,"Phacelia_imbricata_var._bernardina, Phacelia_imbricata_var._imbricata, Phacelia_imbricata_var._patula","No","var.","Phacelia_imbricata_var._imbricata"
"7036","5539","Phacelia_imbricata_var._patula","NATIVE","BORAGINACEAE","Phacelia","imbricata","Greene","var.","patula","(Brand) Walden & R. Patt.","Phacelia imbricata Greene var. patula (Brand) Walden & R. Patt.","","syn: Phacelia magellanica (Lam.) Coville f. patula Brand; syn: Phacelia imbricata subsp. patula (Brand) Heckard; syn: Phacelia californica Cham. var. patula (Brand) Jeps.; syn: Phacelia magellanica var. patula (Brand) Jeps.; syn: Phacelia oreopola Heckard; syn: Phacelia oreopola subsp. oreopola","","TJM2","EUDICOTS",0,"",0,"",0,"(Brand) Walden & R. Patt.",NA,0,NA,"","","","","","","Phacelia_imbricata",4,4,"Phacelia_imbricata_var._bernardina, Phacelia_imbricata_var._imbricata, Phacelia_imbricata_var._patula","No","var.","Phacelia_imbricata_var._patula"
"7037","5540","Phacelia_insularis","NATIVE","BORAGINACEAE","Phacelia","insularis","Munz","","","","Phacelia insularis Munz","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Munz",8730,0,NA,"","","","","","","Phacelia_insularis",3,1,"Phacelia_insularis_var._continentis, Phacelia_insularis_var._insularis","Yes","var.","Phacelia_insularis_var._insularis"
"7038","5541","Phacelia_insularis_var._continentis","NATIVE","BORAGINACEAE","Phacelia","insularis","Munz","var.","continentis","J.T. Howell","Phacelia insularis Munz var. continentis J.T. Howell","","syn: Phacelia divaricata (Benth.) A. Gray var. continentis (J.T. Howell) Munz","NORTH COAST PHACELIA","TJM1","EUDICOTS",-1,"",0,"",0,"J.T. Howell",3360,-1,NA,"","","","","","","Phacelia_insularis",3,2,"Phacelia_insularis_var._continentis, Phacelia_insularis_var._insularis","No","var.","Phacelia_insularis_var._continentis"
"7039","5542","Phacelia_insularis_var._insularis","NATIVE","BORAGINACEAE","Phacelia","insularis","Munz","var.","insularis","","Phacelia insularis Munz var. insularis","","syn: Phacelia divaricata (Benth.) A. Gray var. insularis (Munz) Munz; syn: Phacelia curvipes Torr. var. insularis (Munz) Jeps.","NORTHERN CHANNEL ISLANDS PHACELIA","TJM1","EUDICOTS",-1,"",0,"",0,"Munz",3361,-1,831,"Phacelia insularis var. insularis","SBBG","","","2018","","Phacelia_insularis",3,3,"Phacelia_insularis_var._continentis, Phacelia_insularis_var._insularis","No","var.","Phacelia_insularis_var._insularis"
"7040","5543","Phacelia_inundata","NATIVE","BORAGINACEAE","Phacelia","inundata","J.T. Howell","","","","Phacelia inundata J.T. Howell","","syn: Emmenanthe parviflora A. Gray; syn: Miltitzia parviflora (A. Gray) Brand","PLAYA PHACELIA (Group 2)","TJM1","EUDICOTS",0,"",0,"",0,"J.T. Howell",8731,0,NA,"","","","","","","Phacelia_inundata",1,1,"","No",NA,"Phacelia_inundata"
"7041","5544","Phacelia_inyoensis","NATIVE","BORAGINACEAE","Phacelia","inyoensis","(J.F. Macbr.) J.T. Howell","","","","Phacelia inyoensis (J.F. Macbr.) J.T. Howell","","syn: Miltitzia inyoensis J.F. Macbr.","INYO PHACELIA (Group 2)","TJM1","EUDICOTS",-1,"",0,"",0,"(J.F. Macbr.) J.T. Howell",11127,0,NA,"","","","","","","Phacelia_inyoensis",1,1,"","No",NA,"Phacelia_inyoensis"
"7042","5545","Phacelia_ivesiana","NATIVE","BORAGINACEAE","Phacelia","ivesiana","Torr.","","","","Phacelia ivesiana Torr.","","syn: Miltitzia pinnatifida Osterh.; syn: Phacelia campestris A. Nelson","","TJM1","EUDICOTS",0,"",0,"",0,"Torr.",NA,0,NA,"","","","","","","Phacelia_ivesiana",1,1,"","No",NA,"Phacelia_ivesiana"
"7043","5546","Phacelia_keckii","NATIVE","BORAGINACEAE","Phacelia","keckii","Munz & I.M. Johnst.","","","","Phacelia keckii Munz & I.M. Johnst.","","syn: Phacelia suaveolens Greene subsp. keckii (Munz & I.M. Johnst.) Thorne; syn: Phacelia suaveolens var. keckii (Munz & I.M. Johnst.) J.T. Howell","SANTIAGO PEAK PHACELIA (Group 3)","TJM2","EUDICOTS",-1,"",0,"",0,"Munz & I.M. Johnst.",NA,0,832,"Phacelia keckii","RSA","","","2019","Active Collections Priority","Phacelia_keckii",1,1,"","No",NA,"Phacelia_keckii"
"7044","5547","Phacelia_lemmonii","NATIVE","BORAGINACEAE","Phacelia","lemmonii","A. Gray","","","","Phacelia lemmonii A. Gray","","syn: Phacelia heterosperma Parish; syn: Phacelia polysperma Brand","","TJM1","EUDICOTS",0,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Phacelia_lemmonii",1,1,"","No",NA,"Phacelia_lemmonii"
"7045","5548","Phacelia_leonis","NATIVE","BORAGINACEAE","Phacelia","leonis","J.T. Howell","","","","Phacelia leonis J.T. Howell","","","SISKIYOU PHACELIA (Group 3)","TJM1","EUDICOTS",-1,"",0,"",0,"J.T. Howell",44585,0,NA,"","","","","","","Phacelia_leonis",1,1,"","No",NA,"Phacelia_leonis"
"7046","5549","Phacelia_linearis","NATIVE","BORAGINACEAE","Phacelia","linearis","(Pursh) Holz.","","","","Phacelia linearis (Pursh) Holz.","","syn: Hydrophyllum lineare Pursh; syn: Eutoca congesta Douglas ex. Lehm.; syn: Eutoca glomerata Douglas ex Benth.; syn: Eutoca heterophylla Torr. ex Stansb.; syn: Eutoca menziesii R. Br.; syn: Eutoca multiflora Douglas ex Lindl.; syn: Eutoca menziesii R. Br. var. congesta (Douglas) A.DC. ex DC.; syn: Eutoca menziesii var. multiflora (Douglas) A.DC. ex DC.; syn: Phacelia menziesii (R. Br.) Torr. ex S. Watson","","TJM1","EUDICOTS",0,"",0,"",0,"(Pursh) Holz.",NA,0,NA,"","","","","","","Phacelia_linearis",1,1,"","No",NA,"Phacelia_linearis"
"7047","5550","Phacelia_longipes","NATIVE","BORAGINACEAE","Phacelia","longipes","Torr. ex A. Gray.","","","","Phacelia longipes Torr. ex A. Gray.","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Torr. ex A. Gray.",11131,0,NA,"","","","","","","Phacelia_longipes",1,1,"","No",NA,"Phacelia_longipes"
"7048","5551","Phacelia_lyonii","NATIVE","BORAGINACEAE","Phacelia","lyonii","A. Gray","","","","Phacelia lyonii A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",11133,0,NA,"","","","","","","Phacelia_lyonii",1,1,"","No",NA,"Phacelia_lyonii"
"7049","5552","Phacelia_malvifolia","NATIVE","BORAGINACEAE","Phacelia","malvifolia","Cham.","","","","Phacelia malvifolia Cham.","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Cham.",NA,0,NA,"","","","","","","Phacelia_malvifolia",3,1,"Phacelia_malvifolia_var._loasifolia, Phacelia_malvifolia_var._malvifolia","Yes","var.","Phacelia_malvifolia_var._malvifolia"
